Document,Description,Type,Organization,Class,Revision Number,Revision Date,File Path,File Type,Out of Service,Original Filename,Uploaded
20462,"STUD, CAMLOCK 40S5-20",Uploaded document,BCRTC,PP,,,24145_202210201855.JPG,,NO,24145_202210201855.JPG,10/20/2022 18:56
20463,"STUD, CAMLOCK 40S5-21",Uploaded document,BCRTC,PP,,,24146_202210201855.JPG,,NO,24146_202210201855.JPG,10/20/2022 18:56
20464,"BREAKER, 4.2A 240/415V",Uploaded document,BCRTC,PP,,,24148_202210201855.JPG,,NO,24148_202210201855.JPG,10/20/2022 18:56
20465,"PAD, BACK-UP",Uploaded document,BCRTC,PP,,,24149_202210201855.JPG,,NO,24149_202210201855.JPG,10/20/2022 18:56
20466,"PAD, BACK-UP",Uploaded document,BCRTC,PP,,,24150_202210201855.JPG,,NO,24150_202210201855.JPG,10/20/2022 18:56
20467,"DISC, GRINDING 4-1/2"" X 7/8"" A3",Uploaded document,BCRTC,PP,,,24151_202210201855.JPG,,NO,24151_202210201855.JPG,10/20/2022 18:56
20468,"DISC, GRINDING 5"" X 7/8"" A24 AL",Uploaded document,BCRTC,PP,,,24152_202210201855.JPG,,NO,24152_202210201855.JPG,10/20/2022 18:56
20469,"DISC, FIBRE 4-1/2"" X 7/8"" TYPE R",Uploaded document,BCRTC,PP,,,24153_202210201855.JPG,,NO,24153_202210201855.JPG,10/20/2022 18:56
2047,Kone Invoice # 1158366073_202207221857.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158366073_202207221857.pdf,,NO,Kone Invoice # 1158366073_202207221857.pdf,7/22/2022 18:57
20470,"ANTI-FOAM, 4LTR AGENT",Uploaded document,BCRTC,PP,,,24154_202210201855.jpg,,NO,24154_202210201855.jpg,10/20/2022 18:56
20471,FLOORING,Uploaded document,BCRTC,PP,,,24155_202210201855.JPG,,NO,24155_202210201855.JPG,10/20/2022 18:56
20472,FLOORING,Uploaded document,BCRTC,PP,,,24156_202210201855.JPG,,NO,24156_202210201855.JPG,10/20/2022 18:56
20473,Kone TIcket # 15237937_202210201857.pdf,Uploaded document,BCRTC,,,,Kone TIcket # 15237937_202210201857.pdf,,NO,Kone TIcket # 15237937_202210201857.pdf,10/20/2022 18:57
20474,FLOORING,Uploaded document,BCRTC,PP,,,24157_202210201858.JPG,,NO,24157_202210201858.JPG,10/20/2022 18:58
20475,FLOORING,Uploaded document,BCRTC,PP,,,24158_202210201858.JPG,,NO,24158_202210201858.JPG,10/20/2022 18:58
20476,FLOORING,Uploaded document,BCRTC,PP,,,24159_202210201858.JPG,,NO,24159_202210201858.JPG,10/20/2022 18:58
20477,FLOORING,Uploaded document,BCRTC,PP,,,24160_202210201858.JPG,,NO,24160_202210201858.JPG,10/20/2022 18:58
20478,FLOORING,Uploaded document,BCRTC,PP,,,24161_202210201858.JPG,,NO,24161_202210201858.JPG,10/20/2022 18:58
20479,FLOORING,Uploaded document,BCRTC,PP,,,24163_202210201858.JPG,,NO,24163_202210201858.JPG,10/20/2022 18:58
2048,Kone Invoice # 1158366073_202207221902.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158366073_202207221902.pdf,,NO,Kone Invoice # 1158366073_202207221902.pdf,7/22/2022 19:02
20480,FLOORING,Uploaded document,BCRTC,PP,,,24164_202210201858.JPG,,NO,24164_202210201858.JPG,10/20/2022 18:58
20481,FLOORING,Uploaded document,BCRTC,PP,,,24165_202210201858.JPG,,NO,24165_202210201858.JPG,10/20/2022 18:58
20482,"SHIELD, VANDAL FR WINDOW 1300/1400",Uploaded document,BCRTC,PP,,,24166_202210201858.JPG,,NO,24166_202210201858.JPG,10/20/2022 18:58
20483,"SHIELD, VANDAL 1300/1400 SM W/SCRN LH",Uploaded document,BCRTC,PP,,,24167_202210201858.JPG,,NO,24167_202210201858.JPG,10/20/2022 18:58
20484,"SHIELD, VANDAL 1300/1400 SM W-SCRN RH",Uploaded document,BCRTC,PP,,,24168_202210201858.JPG,,NO,24168_202210201858.JPG,10/20/2022 18:58
20485,"FAN, VCC CPU DC12V",Uploaded document,BCRTC,PP,,,24169_202210201858.JPG,,NO,24169_202210201858.JPG,10/20/2022 18:58
20486,"SPRING, EXTENSION",Uploaded document,BCRTC,PP,,,24170_202210201858.JPG,,NO,24170_202210201858.JPG,10/20/2022 18:58
20487,"BUSHING, Q1 SPL TP 1-3/4 TRAIN MOVER",Uploaded document,BCRTC,PP,,,24171_202210201858.JPG,,NO,24171_202210201858.JPG,10/20/2022 18:58
20488,"SIGN, SWITCH AHEAD",Uploaded document,BCRTC,PP,,,24172_202210201858.JPG,,NO,24172_202210201858.JPG,10/20/2022 18:58
20489,"BUSHING, TRUNION SIZE +0.010""",Uploaded document,BCRTC,PP,,,24173_202210201858.JPG,,NO,24173_202210201858.JPG,10/20/2022 18:58
2049,Scanned_202207221905.pdf,Uploaded document,BCRTC,,,,Scanned_202207221905.pdf,,NO,Scanned_202207221905.pdf,7/22/2022 19:05
20490,"BUSHING, TRUNION SIZE +0.020""",Uploaded document,BCRTC,PP,,,24174_202210201858.JPG,,NO,24174_202210201858.JPG,10/20/2022 18:58
20491,"BUSHING, TRUNION SIZE +0.030""",Uploaded document,BCRTC,PP,,,24175_202210201858.JPG,,NO,24175_202210201858.JPG,10/20/2022 18:58
20492,"&MOTOR, TRANSAXLE ROTARY",Uploaded document,BCRTC,PP,,,24177_202210201858.JPG,,NO,24177_202210201858.JPG,10/20/2022 18:58
20493,"FITTING, MALE CONNECTOR",Uploaded document,BCRTC,PP,,,24178_202210201858.JPG,,NO,24178_202210201858.JPG,10/20/2022 18:58
20494,"FILTER, FLUSH CART 10 MICRON",Uploaded document,BCRTC,PP,,,24179_202210201858.JPG,,NO,24179_202210201858.JPG,10/20/2022 18:58
20495,"FILTER, FLUSH CART 3 MICRON",Uploaded document,BCRTC,PP,,,24181_202210201858.JPG,,NO,24181_202210201858.JPG,10/20/2022 18:58
20496,"O-RING, FLUSH CART",Uploaded document,BCRTC,PP,,,24182_202210201858.JPG,,NO,24182_202210201858.JPG,10/20/2022 18:58
20497,"CONTAINER, TRASH/RECYCLE OFFICE",Uploaded document,BCRTC,PP,,,24183_202210201858.JPG,,NO,24183_202210201858.JPG,10/20/2022 18:58
20498,"ACTIVATOR, COLORBUILD PLUS 250",Uploaded document,BCRTC,PP,,,24184_202210201858.JPG,,NO,24184_202210201858.JPG,10/20/2022 18:58
20499,"SWITCH, LIMIT HOISTWAY DIRECT",Uploaded document,BCRTC,PP,,,24185_202210201858.JPG,,NO,24185_202210201858.JPG,10/20/2022 18:58
205,Chev SUV 641OP (Photo),File system document,BCRTC,,,,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV%20Photos/20161228_105410.jpg,,NO,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV%20Photos/20161228_105410.jpg,2/22/2022 20:31
2050,Kone Ticket # 15084483_202207221914.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15084483_202207221914.pdf,,NO,Kone Ticket # 15084483_202207221914.pdf,7/22/2022 19:14
20500,"FLOORING, FRONT VERTICAL 500/600",Uploaded document,BCRTC,PP,,,24187_202210201858.JPG,,NO,24187_202210201858.JPG,10/20/2022 18:58
20501,"FLOORING, REAR VERTICAL 500/600",Uploaded document,BCRTC,PP,,,24188_202210201858.JPG,,NO,24188_202210201858.JPG,10/20/2022 18:59
20502,"&TRANSFORMER, 5KVA 347-120/240V",Uploaded document,BCRTC,PP,,,24189_202210201858.jpg,,NO,24189_202210201858.jpg,10/20/2022 18:59
20503,"&BOARD ASSY, SIMPLEX GRAPHIC",Uploaded document,BCRTC,PP,,,24190_202210201858.JPG,,NO,24190_202210201858.JPG,10/20/2022 18:59
20504,"HANDLE, THERMOPLAST REVOLVING",Uploaded document,BCRTC,PP,,,24192_202210201858.JPG,,NO,24192_202210201858.JPG,10/20/2022 18:59
20505,"CUTTER, ANNULAR RAIL 1-1/8""",Uploaded document,BCRTC,PP,,,24194_202210201858.JPG,,NO,24194_202210201858.JPG,10/20/2022 18:59
20506,"TAPE, TEFLON GLASS W/LINER (BAG SEALER)",Uploaded document,BCRTC,PP,,,24197_202210201858.jpg,,NO,24197_202210201858.jpg,10/20/2022 18:59
20507,"WIPES, GOJO SCRUBBING",Uploaded document,BCRTC,PP,,,24198_202210201858.jpg,,NO,24198_202210201858.jpg,10/20/2022 18:59
20508,"CONNECTOR, 1250A",Uploaded document,BCRTC,PP,,,24199_202210201858.JPG,,NO,24199_202210201858.JPG,10/20/2022 18:59
20509,"VALVE, PRESS LIMIT",Uploaded document,BCRTC,PP,,,24200_202210201858.jpg,,NO,24200_202210201858.jpg,10/20/2022 18:59
2051,Kone Ticket # 15084483_202207221920.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15084483_202207221920.pdf,,NO,Kone Ticket # 15084483_202207221920.pdf,7/22/2022 19:20
20510,"WHEEL, GRIND 8""X1""X5/8"" ABRASIVE S WEB",Uploaded document,BCRTC,PP,,,24201_202210201858.JPG,,NO,24201_202210201858.JPG,10/20/2022 18:59
20511,"O-RING, CABLE CONNECTOR",Uploaded document,BCRTC,PP,,,24203_202210201858.JPG,,NO,24203_202210201858.JPG,10/20/2022 18:59
20512,"FILTER, RIDGED VAC",Uploaded document,BCRTC,PP,,,24204_202210201858.jpg,,NO,24204_202210201858.jpg,10/20/2022 18:59
20513,"LATCH, LOCK CAM",Uploaded document,BCRTC,PP,,,24205_202210201858.JPG,,NO,24205_202210201858.JPG,10/20/2022 18:59
20514,"FRAME, LOCK BASE",Uploaded document,BCRTC,PP,,,24206_202210201858.JPG,,NO,24206_202210201858.JPG,10/20/2022 18:59
20515,"GUARD, LOCK BELT",Uploaded document,BCRTC,PP,,,24207_202210201858.JPG,,NO,24207_202210201858.JPG,10/20/2022 18:59
20516,"FRAME, LOCK ANGLE",Uploaded document,BCRTC,PP,,,24208_202210201858.JPG,,NO,24208_202210201858.JPG,10/20/2022 18:59
20517,"SPRING, LOCK LH",Uploaded document,BCRTC,PP,,,24209_202210201858.JPG,,NO,24209_202210201858.JPG,10/20/2022 18:59
20518,"FRAME, LOCK TOP",Uploaded document,BCRTC,PP,,,24210_202210201858.JPG,,NO,24210_202210201858.JPG,10/20/2022 18:59
20519,"SPRING, LOCK RH",Uploaded document,BCRTC,PP,,,24211_202210201858.JPG,,NO,24211_202210201858.JPG,10/20/2022 18:59
2052,Kone Ticket # 15084665_202207221930.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15084665_202207221930.pdf,,NO,Kone Ticket # 15084665_202207221930.pdf,7/22/2022 19:30
20520,"SPRING, LATCH LH",Uploaded document,BCRTC,PP,,,24212_202210201858.JPG,,NO,24212_202210201858.JPG,10/20/2022 18:59
20521,"SHAFT, CAM PIVOT",Uploaded document,BCRTC,PP,,,24213_202210201858.JPG,,NO,24213_202210201858.JPG,10/20/2022 18:59
20522,"CAM ASSY, RH",Uploaded document,BCRTC,PP,,,24214_202210201858.JPG,,NO,24214_202210201858.JPG,10/20/2022 18:59
20523,"CAM ASSY, LH",Uploaded document,BCRTC,PP,,,24215_202210201858.JPG,,NO,24215_202210201858.JPG,10/20/2022 18:59
20524,Kone TIcket # 15238119_202210201904.pdf,Uploaded document,BCRTC,,,,Kone TIcket # 15238119_202210201904.pdf,,NO,Kone TIcket # 15238119_202210201904.pdf,10/20/2022 19:04
20525,Kone TIcket # 15238119_202210201906.pdf,Uploaded document,BCRTC,,,,Kone TIcket # 15238119_202210201906.pdf,,NO,Kone TIcket # 15238119_202210201906.pdf,10/20/2022 19:06
20526,"DECAL, MANUAL BRAKE RELEASE MK2",Uploaded document,BCRTC,PP,,,24216_202210202002.JPG,,NO,24216_202210202002.JPG,10/20/2022 20:02
20527,"&FRAME, WINDOW MK2 PASS DOOR",Uploaded document,BCRTC,PP,,,24217_202210202002.JPG,,NO,24217_202210202002.JPG,10/20/2022 20:02
20528,"&RETAINING RING, MK2 PASS SIDE WINDOW",Uploaded document,BCRTC,PP,,,24218_202210202002.JPG,,NO,24218_202210202002.JPG,10/20/2022 20:02
20529,"ADHESIVE, LOCTITE 404",Uploaded document,BCRTC,PP,,,24219_202210202002.jpg,,NO,24219_202210202002.jpg,10/20/2022 20:02
2053,Kone Ticket # 15084665_202207221933.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15084665_202207221933.pdf,,NO,Kone Ticket # 15084665_202207221933.pdf,7/22/2022 19:33
20530,"HOSE, FLEX 24"" GREASEGUN",Uploaded document,BCRTC,PP,,,24221_202210202002.JPG,,NO,24221_202210202002.JPG,10/20/2022 20:02
20531,"I/C, TRANSCEIVER FREE TOPOLOGY ECHELON",Uploaded document,BCRTC,PP,,,24222_202210202002.JPG,,NO,24222_202210202002.JPG,10/20/2022 20:02
20532,"&CABLE ASSEMBLY, P22WG (L/H)",Uploaded document,BCRTC,PP,,,24223_202210202002.JPG,,NO,24223_202210202002.JPG,10/20/2022 20:02
20533,"&CABLE ASSEMBLY, P26WG (R/H 1100/1200)",Uploaded document,BCRTC,PP,,,24224_202210202002.JPG,,NO,24224_202210202002.JPG,10/20/2022 20:02
20534,"CAP, STAND PIPE",Uploaded document,BCRTC,PP,,,24225_202210202002.JPG,,NO,24225_202210202002.JPG,10/20/2022 20:02
20535,"PLUG, STAND PIPE",Uploaded document,BCRTC,PP,,,24226_202210202002.JPG,,NO,24226_202210202002.JPG,10/20/2022 20:02
20536,"GASKET, SIZE 18 PLUG",Uploaded document,BCRTC,PP,,,24227_202210202002.JPG,,NO,24227_202210202002.JPG,10/20/2022 20:02
20537,"GASKET, SIZE 28 PLUG",Uploaded document,BCRTC,PP,,,24228_202210202002.JPG,,NO,24228_202210202002.JPG,10/20/2022 20:02
20538,"BOLT, , , STEEL 5, PLATED, , HEX HEAD, 5/8"" X 3"", UNC, , , , ,",Uploaded document,BCRTC,PP,,,24229_202210202002.JPG,,NO,24229_202210202002.JPG,10/20/2022 20:02
20539,"LAMP, INDICATION LED 120VDC RED",Uploaded document,BCRTC,PP,,,24230_202210202002.JPG,,NO,24230_202210202002.JPG,10/20/2022 20:02
2054,Kone Ticket # 15085215_202207221955.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15085215_202207221955.pdf,,NO,Kone Ticket # 15085215_202207221955.pdf,7/22/2022 19:55
20540,"LAMP, INDICATION LED 120VDC GREEN",Uploaded document,BCRTC,PP,,,24231_202210202002.JPG,,NO,24231_202210202002.JPG,10/20/2022 20:02
20541,"LAMP, INDICATION LED 120VDC WHITE",Uploaded document,BCRTC,PP,,,24232_202210202002.JPG,,NO,24232_202210202002.JPG,10/20/2022 20:02
20542,"&MODULE, POWER FOR D00-21-0421-038",Uploaded document,BCRTC,PP,,,24233_202210202002.JPG,,NO,24233_202210202002.JPG,10/20/2022 20:02
20543,"TRAY, FDU FOCS SPLICING TELECT LINXS",Uploaded document,BCRTC,PP,,,24234_202210202002.JPG,,NO,24234_202210202002.JPG,10/20/2022 20:02
20544,"&GEAR BOX, DUPLEX",Uploaded document,BCRTC,PP,,,24235_202210202002.JPG,,NO,24235_202210202002.JPG,10/20/2022 20:02
20545,"STABILIZER BAR, GRINDER SUSPENSION UPPER",Uploaded document,BCRTC,PP,,,24236_202210202002.JPG,,NO,24236_202210202002.JPG,10/20/2022 20:02
20546,"STABILIZER BAR, GRINDER SUPSPENSIOM LOWER",Uploaded document,BCRTC,PP,,,24237_202210202002.JPG,,NO,24237_202210202002.JPG,10/20/2022 20:02
20547,"SWITCH, KEY HWAYENABL DOVER",Uploaded document,BCRTC,PP,,,24238_202210202002.jpg,,NO,24238_202210202002.jpg,10/20/2022 20:02
20548,"ARMOURCAST, STRUCTURAL MTRL",Uploaded document,BCRTC,PP,,,24239_202210202002.jpg,,NO,24239_202210202002.jpg,10/20/2022 20:02
20549,"TAPE, MASTIC RUBBER",Uploaded document,BCRTC,PP,,,24240_202210202002.JPG,,NO,24240_202210202002.JPG,10/20/2022 20:02
2055,Kone Ticket # 15085215_202207221956.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15085215_202207221956.pdf,,NO,Kone Ticket # 15085215_202207221956.pdf,7/22/2022 19:56
20550,"SPLICE, BUTT NON-INSUL FOR 22-16 AWG",Uploaded document,BCRTC,PP,,,24241_202210202002.JPG,,NO,24241_202210202002.JPG,10/20/2022 20:02
20551,"SPLICE, BUTT NON-INSUL 16/14 AWG",Uploaded document,BCRTC,PP,,,24242_202210202002.JPG,,NO,24242_202210202002.JPG,10/20/2022 20:03
20552,"SPLICE, BUTT 12-10 AWG",Uploaded document,BCRTC,PP,,,24243_202210202002.JPG,,NO,24243_202210202002.JPG,10/20/2022 20:03
20553,"SPLICE, BUTT NON-INSUL 22-18 AWG",Uploaded document,BCRTC,PP,,,24244_202210202002.JPG,,NO,24244_202210202002.JPG,10/20/2022 20:03
20554,"SPLICE, BUTT NON-INSUL 18-14 AWG",Uploaded document,BCRTC,PP,,,24245_202210202002.JPG,,NO,24245_202210202002.JPG,10/20/2022 20:03
20555,"SPLICE, BUTT NON-INSUL 12-10 AWG",Uploaded document,BCRTC,PP,,,24246_202210202002.JPG,,NO,24246_202210202002.JPG,10/20/2022 20:03
20556,"GUIDE, DRILL 921",Uploaded document,BCRTC,PP,,,24247_202210202002.JPG,,NO,24247_202210202002.JPG,10/20/2022 20:03
20557,"GUIDE, DRILL 1021",Uploaded document,BCRTC,PP,,,24248_202210202002.JPG,,NO,24248_202210202002.JPG,10/20/2022 20:03
20558,"GUIDE, DRILL 1121",Uploaded document,BCRTC,PP,,,24249_202210202002.JPG,,NO,24249_202210202002.JPG,10/20/2022 20:03
20559,"GUIDE, DRILL 1221",Uploaded document,BCRTC,PP,,,24250_202210202002.JPG,,NO,24250_202210202002.JPG,10/20/2022 20:03
2056,REQ 10692 __ Kone Invoice # 1158366075_202207131904_202207222017.pdf,Uploaded document,BCRTC,,,,REQ 10692 __ Kone Invoice # 1158366075_202207131904_202207222017.pdf,,NO,REQ 10692 __ Kone Invoice # 1158366075_202207131904_202207222017.pdf,7/22/2022 20:17
20560,"GUIDE, DRILL 1321",Uploaded document,BCRTC,PP,,,24251_202210202002.JPG,,NO,24251_202210202002.JPG,10/20/2022 20:03
20561,"GUIDE, DRILL 1421",Uploaded document,BCRTC,PP,,,24252_202210202002.JPG,,NO,24252_202210202002.JPG,10/20/2022 20:03
20562,"GUIDE, DRILL 1521",Uploaded document,BCRTC,PP,,,24253_202210202002.JPG,,NO,24253_202210202002.JPG,10/20/2022 20:03
20563,"GUIDE, DRILL 1621",Uploaded document,BCRTC,PP,,,24254_202210202002.JPG,,NO,24254_202210202002.JPG,10/20/2022 20:03
20564,"STANDOFF, DIN RAIL",Uploaded document,BCRTC,PP,,,24256_202210202002.JPG,,NO,24256_202210202002.JPG,10/20/2022 20:03
20565,"TUBING, HEAT SHRINK ADHESIVE LINED POLYOLEFIN",Uploaded document,BCRTC,PP,,,24257_202210202002.JPG,,NO,24257_202210202002.JPG,10/20/2022 20:03
20566,"TUBING, HEAT SHRINK ADHESIVE LINED POLTLEFIN CLEA",Uploaded document,BCRTC,PP,,,24258_202210202002.JPG,,NO,24258_202210202002.JPG,10/20/2022 20:03
20567,"CHAIN, STEP",Uploaded document,BCRTC,PP,,,24260_202210202002.jpg,,NO,24260_202210202002.jpg,10/20/2022 20:03
20568,"TRANSFORMER, 2KVA 600-120/240V",Uploaded document,BCRTC,PP,,,24261_202210202002.jpg,,NO,24261_202210202002.jpg,10/20/2022 20:03
20569,"TERMINAL BLOCK, DISCONNECT LINK",Uploaded document,BCRTC,PP,,,24262_202210202002.JPG,,NO,24262_202210202002.JPG,10/20/2022 20:03
2057,req 10691 Kone Invoice # 1158366074_202207131849_202207222023.pdf,Uploaded document,BCRTC,,,,req 10691 Kone Invoice # 1158366074_202207131849_202207222023.pdf,,NO,req 10691 Kone Invoice # 1158366074_202207131849_202207222023.pdf,7/22/2022 20:23
20570,"FUSE, 4.0A (M)",Uploaded document,BCRTC,PP,,,24263_202210202002.jpg,,NO,24263_202210202002.jpg,10/20/2022 20:03
20571,"FUSE, 2.0A (T)",Uploaded document,BCRTC,PP,,,24264_202210202002.JPG,,NO,24264_202210202002.JPG,10/20/2022 20:03
20572,"TERMINAL BLOCK, M 4/6 RM GREY",Uploaded document,BCRTC,PP,,,24266_202210202002.JPG,,NO,24266_202210202002.JPG,10/20/2022 20:03
20573,"MODULE, INTERCONNECT DT RACK",Uploaded document,BCRTC,PP,,,24267_202210202002.JPG,,NO,24267_202210202002.JPG,10/20/2022 20:03
20574,"&HARD DRIVE, 300GB 15K SAS 3.5",Uploaded document,BCRTC,PP,,,24269_202210202002.JPG,,NO,24269_202210202002.JPG,10/20/2022 20:03
20575,"#PBA, SYNC SERIAL I/F 7.3728MHZ",Uploaded document,BCRTC,PP,,,24270_202210202002.JPG,,NO,24270_202210202002.JPG,10/20/2022 20:04
20576,"#BOARD, ISOLATION",Uploaded document,BCRTC,PP,,,24271_202210202004.JPG,,NO,24271_202210202004.JPG,10/20/2022 20:04
20577,"#PSA, AC/DC 24V O/P",Uploaded document,BCRTC,PP,,,24272_202210202004.JPG,,NO,24272_202210202004.JPG,10/20/2022 20:04
20578,"CABLE ASSY, FEP/ISO",Uploaded document,BCRTC,PP,,,24273_202210202004.JPG,,NO,24273_202210202004.JPG,10/20/2022 20:04
20579,"CABLE ASSY, ISO/ARTIC I/F",Uploaded document,BCRTC,PP,,,24274_202210202004.JPG,,NO,24274_202210202004.JPG,10/20/2022 20:05
2058,Scanned_202207222025.pdf,Uploaded document,BCRTC,,,,Scanned_202207222025.pdf,,NO,Scanned_202207222025.pdf,7/22/2022 20:25
20580,"CABLE, KVM ADAPTER PS/2 CAT5 10'",Uploaded document,BCRTC,PP,,,24275_202210202004.JPG,,NO,24275_202210202004.JPG,10/20/2022 20:05
20581,"CABLE, XOVR PATCH CAT5 6'",Uploaded document,BCRTC,PP,,,24276_202210202004.JPG,,NO,24276_202210202004.JPG,10/20/2022 20:05
20582,"CABLE, UTP PATCH CAT5E GREY 3M LSZH",Uploaded document,BCRTC,PP,,,24277_202210202004.JPG,,NO,24277_202210202004.JPG,10/20/2022 20:05
20583,"CABLE, UTP PATCH CAT5E GREY 2M LSZH",Uploaded document,BCRTC,PP,,,24278_202210202004.JPG,,NO,24278_202210202004.JPG,10/20/2022 20:05
20584,"CABLE, XOVER PATCH CAT5E UTP RJ45 2M",Uploaded document,BCRTC,PP,,,24279_202210202004.JPG,,NO,24279_202210202004.JPG,10/20/2022 20:05
20585,"CABLE, SAS EXTERNAL 1M",Uploaded document,BCRTC,PP,,,24280_202210202004.JPG,,NO,24280_202210202004.JPG,10/20/2022 20:05
20586,"CABLE, RS232 DB25 ML/FML 5M 0HAL",Uploaded document,BCRTC,PP,,,24281_202210202004.JPG,,NO,24281_202210202004.JPG,10/20/2022 20:05
20587,"#UPS, 3KVA 2.85KW O/P 120V 2U RM",Uploaded document,BCRTC,PP,,,24282_202210202004.JPG,,NO,24282_202210202004.JPG,10/20/2022 20:05
20588,"&POWER BAR, 8 WAY 4F/4B 15A 125V",Uploaded document,BCRTC,PP,,,24283_202210202004.JPG,,NO,24283_202210202004.JPG,10/20/2022 20:05
20589,"#SWITCH, NETWORK 48P 10/100 RJ45 0-50C",Uploaded document,BCRTC,PP,,,24284_202210202004.JPG,,NO,24284_202210202004.JPG,10/20/2022 20:05
2059,Scanned_202207222026.pdf,Uploaded document,BCRTC,,,,Scanned_202207222026.pdf,,NO,Scanned_202207222026.pdf,7/22/2022 20:26
20590,"&DISTRIBUTION ASSY, AC POWER",Uploaded document,BCRTC,PP,,,24285_202210202004.JPG,,NO,24285_202210202004.JPG,10/20/2022 20:05
20591,"&TRANSMITTER, 1 VGA 8 CAT5 DISTRIBUTION",Uploaded document,BCRTC,PP,,,24286_202210202004.JPG,,NO,24286_202210202004.JPG,10/20/2022 20:05
20592,"&RECEIVER, 1 VGA 8 CAT5 DISTRIBUTION",Uploaded document,BCRTC,PP,,,24287_202210202004.JPG,,NO,24287_202210202004.JPG,10/20/2022 20:05
20593,"ADAPTER, DVI MALE TO VGA HD 15 FEMALE",Uploaded document,BCRTC,PP,,,24288_202210202004.JPG,,NO,24288_202210202004.JPG,10/20/2022 20:05
20594,"&CONVERTER, PBA-MEDIA CNVRTR 10/100M DUAL FIB",Uploaded document,BCRTC,PP,,,24289_202210202004.JPG,,NO,24289_202210202004.JPG,10/20/2022 20:05
20595,"SWITCH, BOX-4WAY SERIAL DB25M",Uploaded document,BCRTC,PP,,,24290_202210202004.JPG,,NO,24290_202210202004.JPG,10/20/2022 20:05
20596,"&EXTENDER KIT, LONGVIEW 1000P PS/2 KVM",Uploaded document,BCRTC,PP,,,24291_202210202004.JPG,,NO,24291_202210202004.JPG,10/20/2022 20:05
20597,"BOARD, PCI LOW PROFILE MILLENNIUM P650 KIT",Uploaded document,BCRTC,PP,,,24292_202210202004.JPG,,NO,24292_202210202004.JPG,10/20/2022 20:05
20598,"LOCK, CYLINDER",Uploaded document,BCRTC,PP,,,24293_202210202004.JPG,,NO,24293_202210202004.JPG,10/20/2022 20:05
20599,"FILTER, HVAC 24 X 24 X 12",Uploaded document,BCRTC,PP,,,24294_202210202004.JPG,,NO,24294_202210202004.JPG,10/20/2022 20:06
206,Ford Trades Van 642EL (Owner's Manual),Uploaded document,BCRTC,,,,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV Documents/2016-Ford-Transit-Owners-Manual.pdf,,NO,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV Documents/2016-Ford-Transit-Owners-Manual.pdf,2/22/2022 20:31
2060,req 10690 __ Kone Invoice # 1158366071_202207131753_202207222028.pdf,Uploaded document,BCRTC,,,,req 10690 __ Kone Invoice # 1158366071_202207131753_202207222028.pdf,,NO,req 10690 __ Kone Invoice # 1158366071_202207131753_202207222028.pdf,7/22/2022 20:28
20600,"LAMP, 150W M/H CERAMIC",Uploaded document,BCRTC,PP,,,24295_202210202004.JPG,,NO,24295_202210202004.JPG,10/20/2022 20:06
20601,"DISC, RADIAL BRISTLE",Uploaded document,BCRTC,PP,,,24298_202210202004.JPG,,NO,24298_202210202004.JPG,10/20/2022 20:06
20602,"#PC, SNOOPER DATA",Uploaded document,BCRTC,PP,,,24299_202210202004.JPG,,NO,24299_202210202004.JPG,10/20/2022 20:06
20603,"#PBA, ISA/PCI ADAPTER ARTIC 186",Uploaded document,BCRTC,PP,,,24300_202210202004.JPG,,NO,24300_202210202004.JPG,10/20/2022 20:06
20604,"#PBA, 8 PORT RS422 EIB",Uploaded document,BCRTC,PP,,,24301_202210202004.JPG,,NO,24301_202210202004.JPG,10/20/2022 20:06
20605,"CABLE, 8 PORT ARTIC",Uploaded document,BCRTC,PP,,,24302_202210202004.JPG,,NO,24302_202210202004.JPG,10/20/2022 20:06
20606,"#COMPUTER ASSY, DB SERVER",Uploaded document,BCRTC,PP,,,24304_202210202004.JPG,,NO,24304_202210202004.JPG,10/20/2022 20:06
20607,"#COMPUTER ASSY, SRS",Uploaded document,BCRTC,PP,,,24305_202210202004.JPG,,NO,24305_202210202004.JPG,10/20/2022 20:06
20608,"#COMPUTER ASSY, BACK UP SERVER",Uploaded document,BCRTC,PP,,,24306_202210202004.JPG,,NO,24306_202210202004.JPG,10/20/2022 20:06
20609,"#COMPUTER ASSY, STORAGE ARRAY",Uploaded document,BCRTC,PP,,,24307_202210202004.JPG,,NO,24307_202210202004.JPG,10/20/2022 20:06
